time,seconds_elapsed,relativeAltitude,pressure
1764585978952731100,314.71373120117187,-341.559326171875,734.4329071044922
1764585980024459000,315.785458984375,-343.88720703125,734.6485137939453
1764585981096186000,316.85718603515625,-345.906005859375,734.8355102539062
1764585982167889200,317.92888916015625,-348.18359375,735.0464630126953
1764585983239608300,319.0006083984375,-350.0703125,735.2210998535156
1764585984311291100,320.072291015625,-351.70849609375,735.3730773925781
1764585985382985200,321.1439851074219,-353.12744140625,735.5043792724609
1764585986454696200,322.2156962890625,-354.39306640625,735.6217193603516
1764585987526378200,323.28737817382813,-355.39990234375,735.7151794433594
1764585988598067200,324.3590671386719,-356.67333984375,735.8331298828125
1764585989669713200,325.4307131347656,-357.973388671875,735.9538269042969
1764585990741396200,326.50239624023436,-359.339599609375,736.0803985595703
1764585991813059000,327.5740590820312,-360.657958984375,736.2028503417969
1764585992884695300,328.6456953125,-362.172119140625,736.3433074951172
1764585993956404200,329.717404296875,-363.625244140625,736.4778900146484
1764585995028129000,330.78912890625,-365.31640625,736.6349792480469
1764585996099870200,331.8608701171875,-366.738037109375,736.7669677734375
1764585997171592200,332.93259228515626,-368.55322265625,736.9352722167969
1764585998243316200,334.0043161621094,-370.661865234375,737.1311187744141
1764585999315015200,335.07601513671875,-372.5009765625,737.3018646240234
1764586000386771200,336.14777124023436,-374.546142578125,737.4916839599609
1764586001458565000,337.21956518554686,-377.13037109375,737.7318572998047
1764586002530358000,338.29135791015625,-379.71435546875,737.9721069335938
1764586003602098200,339.36309814453125,-382.216796875,738.2044219970703
1764586004673878300,340.4348781738281,-384.314697265625,738.3995819091797
1764586005745661200,341.5066611328125,-385.833984375,738.5408782958984
1764586006817336000,342.5783361816406,-386.60302734375,738.6125183105469
1764586007889015300,343.6500153808594,-386.60302734375,738.6125183105469
1764586008960751000,344.72175122070314,-386.46826171875,738.6000061035156
1764586010032482000,345.79348193359374,-386.19873046875,738.5747528076172
1764586011104277200,346.86527734375,-385.921142578125,738.5488891601562
1764586012176021000,347.93702099609374,-385.741455078125,738.5322570800781
1764586013247796000,349.0087958984375,-385.553955078125,738.5148620605469
1764586014319533000,350.08053295898435,-385.51953125,738.5117340087891
1764586015391272200,351.15227221679686,-385.4404296875,738.5041809082031
1764586016463079200,352.2240791015625,-385.40869140625,738.5014343261719
1764586017534855200,353.2958552246094,-385.40869140625,738.5014343261719
1764586018606635000,354.36763500976565,-385.40869140625,738.5014343261719
1764586019678366200,355.4393662109375,-385.38232421875,738.4989929199219
1764586020750120200,356.5111201171875,-385.15771484375,738.4778594970703
1764586021821839000,357.5828391113281,-384.750732421875,738.4400939941406
1764586022893567000,358.65456689453123,-384.288330078125,738.3970642089844
1764586023965277200,359.7262770996094,-383.582763671875,738.3315277099609
